Unique id, Merchant Id, Merchant Name, Price, Transaction Date, Transaction Month, Transaction Year, Transaction Day, User Name, Category
376, 5, Guzman and Gomez, 13.0, 23, 11, 2013, Saturday, david, Food
377, 4, Mc Donalds, 9.0, 19, 11, 2013, Tuesday, david, Food
378, 3, KFC, 13.0, 26, 11, 2013, Tuesday, david, Food
379, 6, Fantasia, 6.0, 14, 12, 2013, Saturday, david, Food
380, 8, Kebab Factory, 11.0, 08, 12, 2013, Sunday, david, Food
381, 8, Kebab Factory, 9.0, 27, 11, 2013, Wednesday, david, Food
382, 9, Nandoos, 6.0, 01, 12, 2013, Sunday, david, Food
383, 6, Fantasia, 14.0, 05, 12, 2013, Thursday, david, Food
384, 6, Fantasia, 5.0, 10, 12, 2013, Tuesday, david, Food
385, 9, Nandoos, 7.0, 17, 12, 2013, Tuesday, david, Food
386, 4, Mc Donalds, 14.0, 29, 11, 2013, Friday, david, Food
387, 5, Guzman and Gomez, 6.0, 01, 12, 2013, Sunday, david, Food
388, 6, Fantasia, 13.0, 20, 11, 2013, Wednesday, david, Food
389, 7, Subway, 15.0, 24, 11, 2013, Sunday, david, Food
390, 5, Guzman and Gomez, 11.0, 21, 11, 2013, Thursday, david, Food
391, 9, Nandoos, 11.0, 24, 11, 2013, Sunday, david, Food
392, 7, Subway, 12.0, 22, 11, 2013, Friday, david, Food
393, 8, Kebab Factory, 10.0, 27, 11, 2013, Wednesday, david, Food
394, 9, Nandoos, 15.0, 17, 12, 2013, Tuesday, david, Food
395, 6, Fantasia, 10.0, 30, 11, 2013, Saturday, david, Food
396, 6, Fantasia, 9.0, 06, 12, 2013, Friday, david, Food
397, 9, Nandoos, 9.0, 06, 12, 2013, Friday, david, Food
398, 5, Guzman and Gomez, 8.0, 25, 11, 2013, Monday, david, Food
399, 4, Mc Donalds, 9.0, 19, 11, 2013, Tuesday, david, Food
400, 9, Nandoos, 6.0, 25, 11, 2013, Monday, david, Food
401, 8, Kebab Factory, 14.0, 18, 12, 2013, Wednesday, david, Food
402, 4, Mc Donalds, 6.0, 13, 12, 2013, Friday, david, Food
403, 6, Fantasia, 6.0, 15, 12, 2013, Sunday, david, Food
404, 5, Guzman and Gomez, 9.0, 21, 11, 2013, Thursday, david, Food
405, 5, Guzman and Gomez, 10.0, 21, 11, 2013, Thursday, david, Food
406, 8, Kebab Factory, 13.0, 02, 12, 2013, Monday, david, Food
407, 6, Fantasia, 10.0, 21, 11, 2013, Thursday, david, Food
408, 9, Nandoos, 13.0, 29, 11, 2013, Friday, david, Food
409, 9, Nandoos, 15.0, 16, 12, 2013, Monday, david, Food
410, 4, Mc Donalds, 7.0, 13, 12, 2013, Friday, david, Food
411, 3, KFC, 7.0, 23, 11, 2013, Saturday, david, Food
412, 7, Subway, 5.0, 10, 12, 2013, Tuesday, david, Food
413, 3, KFC, 15.0, 20, 11, 2013, Wednesday, david, Food
414, 3, KFC, 7.0, 25, 11, 2013, Monday, david, Food
415, 4, Mc Donalds, 5.0, 19, 11, 2013, Tuesday, david, Food
416, 3, KFC, 14.0, 24, 11, 2013, Sunday, david, Food
417, 7, Subway, 11.0, 20, 11, 2013, Wednesday, david, Food
418, 6, Fantasia, 15.0, 04, 12, 2013, Wednesday, david, Food
419, 5, Guzman and Gomez, 12.0, 20, 11, 2013, Wednesday, david, Food
420, 9, Nandoos, 15.0, 15, 12, 2013, Sunday, david, Food
421, 7, Subway, 8.0, 27, 11, 2013, Wednesday, david, Food
422, 8, Kebab Factory, 7.0, 12, 11, 2013, Tuesday, david, Food
423, 4, Mc Donalds, 5.0, 04, 11, 2013, Monday, david, Food
424, 5, Guzman and Gomez, 5.0, 08, 11, 2013, Friday, david, Food
425, 8, Kebab Factory, 8.0, 18, 10, 2013, Friday, david, Food
426, 7, Subway, 9.0, 11, 11, 2013, Monday, david, Food
427, 6, Fantasia, 9.0, 18, 11, 2013, Monday, david, Food
428, 4, Mc Donalds, 13.0, 01, 11, 2013, Friday, david, Food
429, 7, Subway, 10.0, 13, 11, 2013, Wednesday, david, Food
430, 8, Kebab Factory, 6.0, 17, 11, 2013, Sunday, david, Food
431, 7, Subway, 10.0, 18, 11, 2013, Monday, david, Food
432, 8, Kebab Factory, 15.0, 02, 11, 2013, Saturday, david, Food
433, 3, KFC, 11.0, 17, 11, 2013, Sunday, david, Food
434, 9, Nandoos, 5.0, 13, 11, 2013, Wednesday, david, Food
435, 9, Nandoos, 10.0, 28, 10, 2013, Monday, david, Food
436, 8, Kebab Factory, 15.0, 31, 10, 2013, Thursday, david, Food
437, 8, Kebab Factory, 5.0, 06, 11, 2013, Wednesday, david, Food
438, 8, Kebab Factory, 10.0, 01, 11, 2013, Friday, david, Food
439, 7, Subway, 8.0, 01, 11, 2013, Friday, david, Food
440, 4, Mc Donalds, 12.0, 18, 11, 2013, Monday, david, Food
441, 3, KFC, 13.0, 02, 11, 2013, Saturday, david, Food
442, 7, Subway, 9.0, 04, 11, 2013, Monday, david, Food
443, 8, Kebab Factory, 15.0, 10, 11, 2013, Sunday, david, Food
444, 8, Kebab Factory, 11.0, 07, 11, 2013, Thursday, david, Food
445, 9, Nandoos, 14.0, 07, 11, 2013, Thursday, david, Food
446, 4, Mc Donalds, 14.0, 03, 11, 2013, Sunday, david, Food
447, 9, Nandoos, 9.0, 13, 11, 2013, Wednesday, david, Food
448, 3, KFC, 7.0, 05, 11, 2013, Tuesday, david, Food
449, 7, Subway, 15.0, 01, 11, 2013, Friday, david, Food
450, 3, KFC, 15.0, 14, 11, 2013, Thursday, david, Food
451, 9, Nandoos, 9.0, 31, 10, 2013, Thursday, david, Food
452, 3, KFC, 15.0, 14, 11, 2013, Thursday, david, Food
453, 3, KFC, 13.0, 12, 11, 2013, Tuesday, david, Food
454, 5, Guzman and Gomez, 6.0, 15, 11, 2013, Friday, david, Food
455, 5, Guzman and Gomez, 9.0, 12, 11, 2013, Tuesday, david, Food
456, 9, Nandoos, 13.0, 22, 10, 2013, Tuesday, david, Food
457, 9, Nandoos, 5.0, 15, 11, 2013, Friday, david, Food
458, 6, Fantasia, 12.0, 31, 10, 2013, Thursday, david, Food
459, 7, Subway, 9.0, 05, 11, 2013, Tuesday, david, Food
460, 9, Nandoos, 14.0, 30, 10, 2013, Wednesday, david, Food
461, 8, Kebab Factory, 12.0, 09, 11, 2013, Saturday, david, Food
462, 4, Mc Donalds, 7.0, 23, 10, 2013, Wednesday, david, Food
463, 5, Guzman and Gomez, 8.0, 12, 11, 2013, Tuesday, david, Food
464, 5, Guzman and Gomez, 7.0, 28, 10, 2013, Monday, david, Food
465, 6, Fantasia, 11.0, 28, 10, 2013, Monday, david, Food
466, 7, Subway, 11.0, 21, 10, 2013, Monday, david, Food
467, 9, Nandoos, 9.0, 20, 10, 2013, Sunday, david, Food
468, 8, Kebab Factory, 14.0, 02, 11, 2013, Saturday, david, Food
469, 8, Kebab Factory, 10.0, 18, 11, 2013, Monday, david, Food
470, 6, Fantasia, 5.0, 12, 11, 2013, Tuesday, david, Food
471, 8, Kebab Factory, 8.0, 20, 10, 2013, Sunday, david, Food
472, 3, KFC, 7.0, 19, 10, 2013, Saturday, david, Food
473, 6, Fantasia, 11.0, 20, 10, 2013, Sunday, david, Food
474, 4, Mc Donalds, 11.0, 10, 11, 2013, Sunday, david, Food
475, 4, Mc Donalds, 13.0, 23, 10, 2013, Wednesday, david, Food
476, 8, Kebab Factory, 11.0, 23, 10, 2013, Wednesday, david, Food
477, 9, Nandoos, 12.0, 01, 11, 2013, Friday, david, Food
478, 7, Subway, 5.0, 08, 11, 2013, Friday, david, Food
479, 6, Fantasia, 14.0, 27, 10, 2013, Sunday, david, Food
480, 4, Mc Donalds, 10.0, 27, 10, 2013, Sunday, david, Food
481, 8, Kebab Factory, 10.0, 17, 11, 2013, Sunday, david, Food
482, 6, Fantasia, 7.0, 10, 11, 2013, Sunday, david, Food
483, 5, Guzman and Gomez, 10.0, 18, 10, 2013, Friday, david, Food
484, 8, Kebab Factory, 5.0, 08, 11, 2013, Friday, david, Food
485, 6, Fantasia, 14.0, 08, 11, 2013, Friday, david, Food
486, 9, Nandoos, 9.0, 13, 11, 2013, Wednesday, david, Food
487, 4, Mc Donalds, 7.0, 05, 11, 2013, Tuesday, david, Food
488, 8, Kebab Factory, 6.0, 04, 11, 2013, Monday, david, Food
489, 4, Mc Donalds, 14.0, 13, 11, 2013, Wednesday, david, Food
490, 5, Guzman and Gomez, 9.0, 19, 10, 2013, Saturday, david, Food
491, 8, Kebab Factory, 14.0, 12, 11, 2013, Tuesday, david, Food
492, 4, Mc Donalds, 14.0, 09, 11, 2013, Saturday, david, Food
493, 8, Kebab Factory, 8.0, 27, 10, 2013, Sunday, david, Food
494, 4, Mc Donalds, 15.0, 18, 10, 2013, Friday, david, Food
495, 9, Nandoos, 10.0, 06, 11, 2013, Wednesday, david, Food
496, 7, Subway, 10.0, 03, 11, 2013, Sunday, david, Food
497, 4, Mc Donalds, 15.0, 15, 11, 2013, Friday, david, Food
498, 5, Guzman and Gomez, 14.0, 15, 11, 2013, Friday, david, Food
499, 5, Guzman and Gomez, 8.0, 09, 11, 2013, Saturday, david, Food
500, 6, Fantasia, 10.0, 23, 10, 2013, Wednesday, david, Food
501, 6, Fantasia, 15.0, 08, 10, 2013, Tuesday, david, Food
502, 4, Mc Donalds, 15.0, 23, 09, 2013, Monday, david, Food
503, 8, Kebab Factory, 10.0, 10, 10, 2013, Thursday, david, Food
504, 4, Mc Donalds, 6.0, 20, 09, 2013, Friday, david, Food
505, 5, Guzman and Gomez, 5.0, 03, 10, 2013, Thursday, david, Food
506, 4, Mc Donalds, 14.0, 18, 10, 2013, Friday, david, Food
507, 8, Kebab Factory, 8.0, 16, 10, 2013, Wednesday, david, Food
508, 8, Kebab Factory, 13.0, 28, 09, 2013, Saturday, david, Food
509, 5, Guzman and Gomez, 13.0, 12, 10, 2013, Saturday, david, Food
510, 8, Kebab Factory, 12.0, 11, 10, 2013, Friday, david, Food
511, 5, Guzman and Gomez, 9.0, 05, 10, 2013, Saturday, david, Food
512, 3, KFC, 11.0, 02, 10, 2013, Wednesday, david, Food
513, 3, KFC, 7.0, 29, 09, 2013, Sunday, david, Food
514, 3, KFC, 11.0, 12, 10, 2013, Saturday, david, Food
515, 7, Subway, 11.0, 15, 10, 2013, Tuesday, david, Food
516, 7, Subway, 15.0, 13, 10, 2013, Sunday, david, Food
517, 6, Fantasia, 9.0, 03, 10, 2013, Thursday, david, Food
518, 4, Mc Donalds, 10.0, 04, 10, 2013, Friday, david, Food
519, 6, Fantasia, 12.0, 23, 09, 2013, Monday, david, Food
520, 4, Mc Donalds, 12.0, 01, 10, 2013, Tuesday, david, Food
521, 7, Subway, 13.0, 07, 10, 2013, Monday, david, Food
522, 3, KFC, 10.0, 18, 09, 2013, Wednesday, david, Food
523, 8, Kebab Factory, 13.0, 12, 10, 2013, Saturday, david, Food
524, 3, KFC, 8.0, 27, 09, 2013, Friday, david, Food
525, 7, Subway, 6.0, 26, 09, 2013, Thursday, david, Food
526, 6, Fantasia, 11.0, 08, 10, 2013, Tuesday, david, Food
527, 5, Guzman and Gomez, 14.0, 23, 09, 2013, Monday, david, Food
528, 9, Nandoos, 10.0, 27, 09, 2013, Friday, david, Food
529, 4, Mc Donalds, 10.0, 21, 09, 2013, Saturday, david, Food
530, 8, Kebab Factory, 10.0, 20, 09, 2013, Friday, david, Food
531, 3, KFC, 12.0, 18, 10, 2013, Friday, david, Food
532, 9, Nandoos, 12.0, 16, 10, 2013, Wednesday, david, Food
533, 7, Subway, 11.0, 06, 10, 2013, Sunday, david, Food
534, 5, Guzman and Gomez, 7.0, 18, 09, 2013, Wednesday, david, Food
535, 4, Mc Donalds, 10.0, 10, 10, 2013, Thursday, david, Food
536, 5, Guzman and Gomez, 10.0, 30, 09, 2013, Monday, david, Food
537, 4, Mc Donalds, 13.0, 29, 09, 2013, Sunday, david, Food
538, 4, Mc Donalds, 8.0, 17, 10, 2013, Thursday, david, Food
539, 8, Kebab Factory, 15.0, 17, 10, 2013, Thursday, david, Food
540, 9, Nandoos, 5.0, 30, 09, 2013, Monday, david, Food
541, 6, Fantasia, 9.0, 03, 10, 2013, Thursday, david, Food
542, 9, Nandoos, 11.0, 29, 09, 2013, Sunday, david, Food
543, 3, KFC, 14.0, 24, 09, 2013, Tuesday, david, Food
544, 9, Nandoos, 9.0, 14, 10, 2013, Monday, david, Food
545, 6, Fantasia, 14.0, 08, 10, 2013, Tuesday, david, Food
546, 8, Kebab Factory, 14.0, 22, 09, 2013, Sunday, david, Food
547, 8, Kebab Factory, 9.0, 25, 09, 2013, Wednesday, david, Food
548, 7, Subway, 13.0, 23, 09, 2013, Monday, david, Food
549, 4, Mc Donalds, 6.0, 05, 10, 2013, Saturday, david, Food
550, 9, Nandoos, 15.0, 07, 10, 2013, Monday, david, Food
551, 6, Fantasia, 13.0, 19, 09, 2013, Thursday, david, Food
552, 4, Mc Donalds, 7.0, 07, 10, 2013, Monday, david, Food
553, 7, Subway, 7.0, 10, 10, 2013, Thursday, david, Food
554, 7, Subway, 13.0, 23, 09, 2013, Monday, david, Food
555, 4, Mc Donalds, 13.0, 03, 10, 2013, Thursday, david, Food
556, 6, Fantasia, 14.0, 15, 10, 2013, Tuesday, david, Food
557, 8, Kebab Factory, 8.0, 15, 10, 2013, Tuesday, david, Food
558, 9, Nandoos, 8.0, 14, 10, 2013, Monday, david, Food
559, 9, Nandoos, 5.0, 28, 09, 2013, Saturday, david, Food
560, 6, Fantasia, 15.0, 28, 09, 2013, Saturday, david, Food
561, 8, Kebab Factory, 6.0, 12, 10, 2013, Saturday, david, Food
562, 7, Subway, 14.0, 24, 09, 2013, Tuesday, david, Food
563, 8, Kebab Factory, 8.0, 28, 09, 2013, Saturday, david, Food
564, 7, Subway, 10.0, 10, 10, 2013, Thursday, david, Food
565, 8, Kebab Factory, 11.0, 23, 09, 2013, Monday, david, Food
566, 3, KFC, 7.0, 04, 10, 2013, Friday, david, Food
567, 6, Fantasia, 6.0, 30, 09, 2013, Monday, david, Food
568, 3, KFC, 7.0, 14, 10, 2013, Monday, david, Food
569, 9, Nandoos, 15.0, 27, 09, 2013, Friday, david, Food
570, 4, Mc Donalds, 15.0, 21, 09, 2013, Saturday, david, Food
571, 8, Kebab Factory, 10.0, 01, 10, 2013, Tuesday, david, Food
572, 6, Fantasia, 6.0, 24, 09, 2013, Tuesday, david, Food
573, 6, Fantasia, 8.0, 24, 09, 2013, Tuesday, david, Food
574, 8, Kebab Factory, 11.0, 08, 10, 2013, Tuesday, david, Food
575, 7, Subway, 15.0, 14, 10, 2013, Monday, david, Food
576, 9, Nandoos, 11.0, 09, 10, 2013, Wednesday, david, Food
577, 9, Nandoos, 6.0, 24, 09, 2013, Tuesday, david, Food
578, 4, Mc Donalds, 12.0, 12, 10, 2013, Saturday, david, Food
579, 5, Guzman and Gomez, 8.0, 13, 10, 2013, Sunday, david, Food
580, 5, Guzman and Gomez, 12.0, 18, 08, 2013, Sunday, david, Food
581, 7, Subway, 5.0, 29, 08, 2013, Thursday, david, Food
582, 4, Mc Donalds, 6.0, 05, 09, 2013, Thursday, david, Food
583, 4, Mc Donalds, 10.0, 13, 09, 2013, Friday, david, Food
584, 4, Mc Donalds, 11.0, 15, 09, 2013, Sunday, david, Food
585, 8, Kebab Factory, 14.0, 18, 09, 2013, Wednesday, david, Food
586, 6, Fantasia, 12.0, 26, 08, 2013, Monday, david, Food
587, 3, KFC, 7.0, 24, 08, 2013, Saturday, david, Food
588, 9, Nandoos, 12.0, 17, 09, 2013, Tuesday, david, Food
589, 4, Mc Donalds, 12.0, 22, 08, 2013, Thursday, david, Food
590, 7, Subway, 7.0, 07, 09, 2013, Saturday, david, Food
591, 6, Fantasia, 12.0, 26, 08, 2013, Monday, david, Food
592, 9, Nandoos, 5.0, 18, 08, 2013, Sunday, david, Food
593, 4, Mc Donalds, 15.0, 09, 09, 2013, Monday, david, Food
594, 5, Guzman and Gomez, 8.0, 03, 09, 2013, Tuesday, david, Food
595, 3, KFC, 7.0, 12, 09, 2013, Thursday, david, Food
596, 3, KFC, 14.0, 24, 08, 2013, Saturday, david, Food
597, 7, Subway, 15.0, 07, 09, 2013, Saturday, david, Food
598, 7, Subway, 6.0, 15, 09, 2013, Sunday, david, Food
599, 8, Kebab Factory, 6.0, 18, 09, 2013, Wednesday, david, Food
600, 5, Guzman and Gomez, 6.0, 22, 08, 2013, Thursday, david, Food
601, 5, Guzman and Gomez, 14.0, 15, 09, 2013, Sunday, david, Food
602, 8, Kebab Factory, 11.0, 10, 09, 2013, Tuesday, david, Food
603, 6, Fantasia, 7.0, 25, 08, 2013, Sunday, david, Food
604, 9, Nandoos, 12.0, 27, 08, 2013, Tuesday, david, Food
605, 5, Guzman and Gomez, 8.0, 04, 09, 2013, Wednesday, david, Food
606, 9, Nandoos, 11.0, 07, 09, 2013, Saturday, david, Food
607, 4, Mc Donalds, 11.0, 29, 08, 2013, Thursday, david, Food
608, 3, KFC, 7.0, 08, 09, 2013, Sunday, david, Food
609, 8, Kebab Factory, 7.0, 10, 09, 2013, Tuesday, david, Food
610, 8, Kebab Factory, 11.0, 24, 08, 2013, Saturday, david, Food
611, 9, Nandoos, 8.0, 21, 08, 2013, Wednesday, david, Food
612, 8, Kebab Factory, 13.0, 31, 08, 2013, Saturday, david, Food
613, 3, KFC, 10.0, 31, 08, 2013, Saturday, david, Food
614, 5, Guzman and Gomez, 7.0, 03, 09, 2013, Tuesday, david, Food
615, 8, Kebab Factory, 7.0, 18, 09, 2013, Wednesday, david, Food
616, 5, Guzman and Gomez, 14.0, 19, 08, 2013, Monday, david, Food
617, 9, Nandoos, 15.0, 24, 08, 2013, Saturday, david, Food
618, 5, Guzman and Gomez, 5.0, 16, 09, 2013, Monday, david, Food
619, 8, Kebab Factory, 11.0, 03, 09, 2013, Tuesday, david, Food
620, 5, Guzman and Gomez, 13.0, 25, 08, 2013, Sunday, david, Food
621, 4, Mc Donalds, 7.0, 01, 09, 2013, Sunday, david, Food
622, 5, Guzman and Gomez, 14.0, 18, 08, 2013, Sunday, david, Food
623, 3, KFC, 6.0, 03, 09, 2013, Tuesday, david, Food
624, 4, Mc Donalds, 8.0, 03, 09, 2013, Tuesday, david, Food
625, 5, Guzman and Gomez, 7.0, 05, 09, 2013, Thursday, david, Food
626, 5, Guzman and Gomez, 12.0, 17, 09, 2013, Tuesday, david, Food
627, 9, Nandoos, 15.0, 31, 08, 2013, Saturday, david, Food
628, 9, Nandoos, 6.0, 26, 08, 2013, Monday, david, Food
629, 6, Fantasia, 10.0, 26, 08, 2013, Monday, david, Food
630, 4, Mc Donalds, 12.0, 24, 08, 2013, Saturday, david, Food
631, 3, KFC, 14.0, 21, 08, 2013, Wednesday, david, Food
632, 4, Mc Donalds, 7.0, 12, 09, 2013, Thursday, david, Food
633, 5, Guzman and Gomez, 7.0, 13, 09, 2013, Friday, david, Food
634, 7, Subway, 13.0, 09, 09, 2013, Monday, david, Food
635, 3, KFC, 15.0, 10, 09, 2013, Tuesday, david, Food
636, 6, Fantasia, 7.0, 16, 09, 2013, Monday, david, Food
637, 3, KFC, 9.0, 19, 08, 2013, Monday, david, Food
638, 8, Kebab Factory, 6.0, 11, 09, 2013, Wednesday, david, Food
639, 9, Nandoos, 10.0, 23, 08, 2013, Friday, david, Food
640, 7, Subway, 14.0, 15, 09, 2013, Sunday, david, Food
641, 5, Guzman and Gomez, 8.0, 15, 09, 2013, Sunday, david, Food
642, 7, Subway, 10.0, 22, 08, 2013, Thursday, david, Food
643, 6, Fantasia, 15.0, 09, 09, 2013, Monday, david, Food
644, 3, KFC, 7.0, 21, 08, 2013, Wednesday, david, Food
645, 3, KFC, 5.0, 10, 09, 2013, Tuesday, david, Food
646, 3, KFC, 7.0, 19, 08, 2013, Monday, david, Food
647, 5, Guzman and Gomez, 14.0, 18, 09, 2013, Wednesday, david, Food
648, 7, Subway, 10.0, 18, 09, 2013, Wednesday, david, Food
649, 8, Kebab Factory, 13.0, 20, 08, 2013, Tuesday, david, Food
650, 3, KFC, 10.0, 30, 08, 2013, Friday, david, Food
651, 5, Guzman and Gomez, 11.0, 17, 09, 2013, Tuesday, david, Food
652, 4, Mc Donalds, 15.0, 12, 09, 2013, Thursday, david, Food
653, 6, Fantasia, 7.0, 26, 08, 2013, Monday, david, Food
654, 3, KFC, 8.0, 31, 08, 2013, Saturday, david, Food
655, 9, Nandoos, 15.0, 17, 09, 2013, Tuesday, david, Food
656, 7, Subway, 9.0, 08, 09, 2013, Sunday, david, Food
657, 9, Nandoos, 11.0, 04, 09, 2013, Wednesday, david, Food
658, 3, KFC, 10.0, 06, 09, 2013, Friday, david, Food
659, 6, Fantasia, 8.0, 07, 08, 2013, Wednesday, david, Food
660, 7, Subway, 11.0, 16, 08, 2013, Friday, david, Food
661, 3, KFC, 10.0, 22, 07, 2013, Monday, david, Food
662, 8, Kebab Factory, 6.0, 03, 08, 2013, Saturday, david, Food
663, 9, Nandoos, 13.0, 03, 08, 2013, Saturday, david, Food
664, 3, KFC, 5.0, 27, 07, 2013, Saturday, david, Food
665, 7, Subway, 13.0, 31, 07, 2013, Wednesday, david, Food
666, 9, Nandoos, 11.0, 19, 07, 2013, Friday, david, Food
667, 8, Kebab Factory, 7.0, 31, 07, 2013, Wednesday, david, Food
668, 4, Mc Donalds, 10.0, 20, 07, 2013, Saturday, david, Food
669, 7, Subway, 10.0, 30, 07, 2013, Tuesday, david, Food
670, 3, KFC, 6.0, 24, 07, 2013, Wednesday, david, Food
671, 7, Subway, 6.0, 11, 08, 2013, Sunday, david, Food
672, 7, Subway, 12.0, 23, 07, 2013, Tuesday, david, Food
673, 5, Guzman and Gomez, 6.0, 21, 07, 2013, Sunday, david, Food
674, 6, Fantasia, 14.0, 13, 08, 2013, Tuesday, david, Food
675, 5, Guzman and Gomez, 6.0, 09, 08, 2013, Friday, david, Food
676, 7, Subway, 13.0, 15, 08, 2013, Thursday, david, Food
677, 8, Kebab Factory, 9.0, 08, 08, 2013, Thursday, david, Food
678, 6, Fantasia, 12.0, 02, 08, 2013, Friday, david, Food
679, 9, Nandoos, 12.0, 21, 07, 2013, Sunday, david, Food
680, 5, Guzman and Gomez, 14.0, 21, 07, 2013, Sunday, david, Food
681, 8, Kebab Factory, 7.0, 24, 07, 2013, Wednesday, david, Food
682, 4, Mc Donalds, 9.0, 17, 08, 2013, Saturday, david, Food
683, 7, Subway, 5.0, 13, 08, 2013, Tuesday, david, Food
684, 7, Subway, 10.0, 25, 07, 2013, Thursday, david, Food
685, 7, Subway, 13.0, 18, 07, 2013, Thursday, david, Food
686, 6, Fantasia, 11.0, 16, 08, 2013, Friday, david, Food
687, 9, Nandoos, 7.0, 31, 07, 2013, Wednesday, david, Food
688, 4, Mc Donalds, 8.0, 14, 08, 2013, Wednesday, david, Food
689, 5, Guzman and Gomez, 9.0, 28, 07, 2013, Sunday, david, Food
690, 9, Nandoos, 13.0, 21, 07, 2013, Sunday, david, Food
691, 9, Nandoos, 10.0, 04, 08, 2013, Sunday, david, Food
692, 3, KFC, 9.0, 27, 07, 2013, Saturday, david, Food
693, 5, Guzman and Gomez, 10.0, 18, 08, 2013, Sunday, david, Food
694, 8, Kebab Factory, 15.0, 13, 08, 2013, Tuesday, david, Food
695, 6, Fantasia, 8.0, 15, 08, 2013, Thursday, david, Food
696, 5, Guzman and Gomez, 7.0, 10, 08, 2013, Saturday, david, Food
697, 6, Fantasia, 5.0, 31, 07, 2013, Wednesday, david, Food
698, 7, Subway, 8.0, 18, 08, 2013, Sunday, david, Food
699, 3, KFC, 12.0, 16, 08, 2013, Friday, david, Food
700, 7, Subway, 9.0, 03, 08, 2013, Saturday, david, Food
701, 3, KFC, 11.0, 25, 07, 2013, Thursday, david, Food
702, 4, Mc Donalds, 6.0, 31, 07, 2013, Wednesday, david, Food
703, 3, KFC, 14.0, 06, 08, 2013, Tuesday, david, Food
704, 6, Fantasia, 9.0, 12, 08, 2013, Monday, david, Food
705, 6, Fantasia, 9.0, 03, 08, 2013, Saturday, david, Food
706, 8, Kebab Factory, 9.0, 09, 08, 2013, Friday, david, Food
707, 4, Mc Donalds, 10.0, 07, 08, 2013, Wednesday, david, Food
708, 7, Subway, 13.0, 30, 07, 2013, Tuesday, david, Food
709, 9, Nandoos, 5.0, 14, 08, 2013, Wednesday, david, Food
710, 3, KFC, 15.0, 14, 08, 2013, Wednesday, david, Food
711, 4, Mc Donalds, 7.0, 20, 07, 2013, Saturday, david, Food
712, 3, KFC, 14.0, 20, 07, 2013, Saturday, david, Food
713, 7, Subway, 10.0, 21, 07, 2013, Sunday, david, Food
714, 4, Mc Donalds, 9.0, 25, 07, 2013, Thursday, david, Food
715, 9, Nandoos, 13.0, 16, 08, 2013, Friday, david, Food
716, 9, Nandoos, 8.0, 03, 08, 2013, Saturday, david, Food
717, 4, Mc Donalds, 13.0, 21, 07, 2013, Sunday, david, Food
718, 6, Fantasia, 10.0, 16, 08, 2013, Friday, david, Food
719, 6, Fantasia, 15.0, 18, 07, 2013, Thursday, david, Food
720, 7, Subway, 13.0, 30, 07, 2013, Tuesday, david, Food
721, 4, Mc Donalds, 8.0, 03, 08, 2013, Saturday, david, Food
722, 5, Guzman and Gomez, 14.0, 12, 08, 2013, Monday, david, Food
723, 4, Mc Donalds, 13.0, 25, 07, 2013, Thursday, david, Food
724, 3, KFC, 5.0, 06, 08, 2013, Tuesday, david, Food
725, 6, Fantasia, 9.0, 17, 08, 2013, Saturday, david, Food
726, 5, Guzman and Gomez, 14.0, 04, 08, 2013, Sunday, david, Food
727, 8, Kebab Factory, 12.0, 13, 08, 2013, Tuesday, david, Food
728, 4, Mc Donalds, 9.0, 20, 07, 2013, Saturday, david, Food
729, 4, Mc Donalds, 11.0, 29, 07, 2013, Monday, david, Food
730, 8, Kebab Factory, 13.0, 25, 07, 2013, Thursday, david, Food
731, 4, Mc Donalds, 5.0, 03, 08, 2013, Saturday, david, Food
732, 6, Fantasia, 10.0, 25, 07, 2013, Thursday, david, Food
733, 8, Kebab Factory, 15.0, 23, 07, 2013, Tuesday, david, Food
734, 3, KFC, 12.0, 19, 07, 2013, Friday, david, Food
735, 7, Subway, 14.0, 30, 07, 2013, Tuesday, david, Food
736, 4, Mc Donalds, 15.0, 06, 08, 2013, Tuesday, david, Food
737, 3, KFC, 13.0, 26, 07, 2013, Friday, david, Food
738, 8, Kebab Factory, 8.0, 18, 07, 2013, Thursday, david, Food
739, 3, KFC, 10.0, 02, 07, 2013, Tuesday, david, Food
740, 4, Mc Donalds, 6.0, 12, 07, 2013, Friday, david, Food
741, 5, Guzman and Gomez, 12.0, 28, 06, 2013, Friday, david, Food
742, 9, Nandoos, 10.0, 06, 07, 2013, Saturday, david, Food
743, 4, Mc Donalds, 15.0, 18, 06, 2013, Tuesday, david, Food
744, 6, Fantasia, 5.0, 29, 06, 2013, Saturday, david, Food
745, 9, Nandoos, 12.0, 21, 06, 2013, Friday, david, Food
746, 8, Kebab Factory, 8.0, 09, 07, 2013, Tuesday, david, Food
